BoxNumber,Barcode,BoxRow,BoxColumn,dateAdded,PlateNumber,PCRPlateLayout,AliquotePlateNumber,AliquotePlatePosition
IM-23-044-02,IM-23-044-HSWJ,43,1,4/5/2023,,,,
IM-23-044-04,IM-23-044-LUKA,43,1,10/10/2023,,,,
IM-23-044-03,IM-23-044-ZJOP,43,1,10/10/2023,,,,
IM-23-045-01,IM-23-045-CHZP,43,1,3/2/2023,,,,
IM-23-045-03,IM-23-045-HDVJ,43,1,10/10/2023,,,,
IM-23-045-04,IM-23-045-WLIZ,43,1,10/19/2023,,,,
IM-23-045-02,IM-23-045-YNAG,43,1,3/2/2023,,,,
IM-23-046-04,IM-23-046-ABRD,43,1,11/9/2023,,,,
IM-23-046-01,IM-23-046-IDHX,43,1,3/2/2023,,,,
IM-23-046-03,IM-23-046-NVMQ,43,1,9/29/2023,,,,
IM-23-046-02,IM-23-046-SKTO,43,1,3/2/2023,,,,
IM-23-047-04,IM-23-047-HWBW,43,1,9/19/2023,,,,
IM-23-047-03,IM-23-047-WTTV,43,1,8/25/2023,,,,
IM-23-054-01,IM-23-054-COYZ,43,1,8/2/2023,,,,
IM-23-054-04,IM-23-054-LSNT,43,1,10/2/2023,,,,
IM-23-054-03,IM-23-054-TRLB,43,1,10/2/2023,,,,
IM-23-056-03,IM-23-056-HAID,43,1,10/23/2023,,,,
IM-23-056-01,IM-23-056-LSZY,43,1,9/2/2023,,,,
IM-23-060-03,IM-23-060-FRRS,43,1,8/29/2023,,,,
IM-23-060-04,IM-23-060-GJHI,43,1,9/5/2023,,,,
IM-23-060-01,IM-23-060-VOPY,43,1,4/5/2023,,,,
IM-23-063-03,IM-23-063-ILNM,43,1,11/10/2023,,,,
IM-23-063-04,IM-23-063-LZDR,43,1,11/10/2023,,,,
IM-23-063-01,IM-23-063-OXDB,43,1,3/6/2023,,,,
IM-23-063-02,IM-23-063-TGUA,43,1,3/6/2023,,,,
IM-23-064-04,IM-23-064-JGGZ,43,1,10/23/2023,,,,
IM-23-064-03,IM-23-064-MNCO,43,1,9/11/2023,,,,
IM-23-064-01,IM-23-064-QOFD,43,1,5/22/2023,,,,
IM-23-071-04,IM-23-071-PAOU,43,1,11/9/2023,,,,
IM-23-071-03,IM-23-071-TSRB,43,1,11/8/2023,,,,
IM-23-089-03,IM-23-089-HMNO,43,1,8/28/2023,,,,
IM-23-089-02,IM-23-089-IION,43,1,2/16/2023,,,,
IM-23-089-04,IM-23-089-NVJY,43,1,10/16/2023,,,,
IM-23-089-01,IM-23-089-UKPQ,43,1,1/21/2023,,,,
IM-23-090-01,IM-23-090-FNHX,43,1,1/24/2023,,,,
IM-23-090-03,IM-23-090-FZKM,43,1,8/29/2023,,,,
IM-23-090-02,IM-23-090-VPYY,43,1,2/21/2023,,,,
IM-23-090-04,IM-23-090-ZPDP,43,1,8/29/2023,,,,
IM-23-093-01,IM-23-093-ATMW,43,1,1/18/2023,,,,
IM-23-093-02,IM-23-093-RRIQ,43,2,1/30/2023,,,,
IM-23-096-04,IM-23-096-DBHL,43,1,10/24/2023,,,,
IM-23-096-02,IM-23-096-MCKL,43,1,1/26/2023,,,,
IM-23-096-01,IM-23-096-PTHU,43,1,1/19/2023,,,,
IM-23-096-03,IM-23-096-WFQV,43,1,10/16/2023,,,,
IM-23-110-04,IM-23-110-ACYL,43,1,8/28/2023,,,,
IM-23-110-01,IM-23-110-TSNM,43,1,1/27/2023,,,,
IM-23-110-03,IM-23-110-UOCX,43,1,8/28/2023,,,,
IM-23-112-04,IM-23-112-PBXY,43,1,9/18/2023,,,,
IM-23-112-03,IM-23-112-RKGP,43,1,9/18/2023,,,,
IM-23-115-04,IM-23-115-CIYK,43,1,9/11/2023,,,,
IM-23-115-03,IM-23-115-KBTM,43,1,9/4/2023,,,,
IM-23-115-01,IM-23-115-NBDF,43,1,3/3/2023,,,,
IM-23-115-02,IM-23-115-NLXU,43,1,2/22/2023,,,,
IM-23-120-01,IM-23-120-HYRK,43,1,6/14/2023,,,,
IM-23-120-02,IM-23-120-KJBB,43,1,5/7/2024,,,,
IM-23-121-02,IM-23-121-AGLM,43,1,11/8/2023,,,,
IM-23-121-01,IM-23-121-NDDV,43,1,6/15/2023,,,,
IM-23-122-01,IM-23-122-YMLZ,43,1,12/14/2023,,,,
IM-23-123-01,IM-23-123-JRPV,43,1,1/19/2023,,,,
IM-23-123-02,IM-23-123-OIXV,43,1,2/22/2023,,,,
IM-24-011-01,IM-24-011-PVZA,43,1,5/3/2024,,,,
IM-24-011-02,IM-24-011-XYFD,43,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-HTFW,43,1,4/9/2024,,,,
IM-24-019-02,IM-24-019-KSXM,43,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-TNXO,43,1,4/9/2024,,,,
IM-24-030-01,IM-24-030-LVFX,43,1,5/2/2024,,,,
IM-24-030-02,IM-24-030-MGMU,43,1,5/7/2024,,,,
IM-24-034-01,IM-24-034-PTSM,43,1,4/8/2024,,,,
IM-24-034-02,IM-24-034-XKBU,43,1,5/7/2024,,,,
IM-24-036-01,IM-24-036-IHJU,43,1,4/8/2024,,,,
IM-24-036-02,IM-24-036-RGYP,43,1,5/2/2024,,,,
IM-24-040-01,IM-24-040-BJCC,43,1,5/29/2024,,,,
IM-24-040-02,IM-24-040-IVGI,43,1,5/29/2024,,,,
IM-24-041-02,IM-24-041-GJRB,43,1,4/30/2024,,,,
IM-24-041-01,IM-24-041-MJOX,43,1,4/30/2024,,,,
IM-24-042-01,IM-24-042-KMFV,43,1,4/29/2024,,,,
IM-24-042-02,IM-24-042-RBRR,43,1,4/29/2024,,,,
IM-24-044-01,IM-24-044-GYOT,43,1,5/6/2024,,,,
IM-24-045-01,IM-24-045-OGZW,43,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-QLBO,43,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-DJBP,43,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-NMTN,43,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-FPUO,43,1,4/8/2024,,,,
IM-24-054-01,IM-24-054-IRYF,43,1,4/9/2024,,,,
IM-24-056-01,IM-24-056-FCBU,43,1,4/9/2024,,,,
IM-24-060-01,IM-24-060-FLDM,43,1,5/7/2024,,,,
IM-24-064-01,IM-24-064-HZDM,43,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-GUBC,43,1,5/7/2024,,,,
IM-24-087-01,IM-24-087-HMVP,43,1,4/9/2024,,,,
IM-24-087-02,IM-24-087-HZDN,43,1,5/7/2024,,,,
IM-24-089-01,IM-24-089-BCSG,43,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-MXLT,43,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-HVFP,43,1,3/13/2024,,,,
IM-24-090-02,IM-24-090-RGLS,43,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-FQHZ,43,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-OWJO,43,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-GTDC,43,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-UNPS,43,1,5/2/2024,,,,
IM-24-112-02,IM-24-112-CAOZ,43,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-IFGO,43,1,4/5/2024,,,,
IM-24-115-01,IM-24-115-GLMB,43,1,5/2/2024,,,,
IM-24-115-02,IM-24-115-RBCP,43,1,5/7/2024,,,,
IM-23-011-03,IM-23-011-MUCU,44,1,10/25/2023,,,,
IM-23-011-02,IM-23-011-QOXF,44,1,2/25/2023,,,,
IM-23-011-04,IM-23-011-TMHM,44,1,10/25/2023,,,,
IM-23-011-01,IM-23-011-XLQB,44,1,2/10/2023,,,,
IM-23-015-01,IM-23-015-GANO,44,1,1/24/2023,,,,
IM-23-015-02,IM-23-015-IROC,44,1,3/6/2023,,,,
IM-23-016-04,IM-23-016-NJNY,44,1,1/3/2024,,,,
IM-23-016-03,IM-23-016-WFHP,44,1,10/23/2023,,,,
IM-23-016-01,IM-23-016-WJUU,44,44,2/21/2023,,,,
IM-23-017-03,IM-23-017-LZDP,44,1,8/31/2023,,,,
IM-23-017-02,IM-23-017-MSKP,44,1,3/10/2023,,,,
IM-23-017-04,IM-23-017-NSNN,44,1,10/23/2023,,,,
IM-23-017-01,IM-23-017-TUVK,44,1,2/14/2023,,,,
IM-23-019-01,IM-23-019-DBFC,44,1,2/14/2023,,,,
IM-23-019-04,IM-23-019-DIBP,44,1,10/23/2023,,,,
IM-23-019-02,IM-23-019-HFVZ,44,1,4/5/2023,,,,
IM-23-019-03,IM-23-019-UQMS,44,1,9/5/2023,,,,
IM-23-030-03,IM-23-030-DFDQ,44,1,9/19/2023,,,,
IM-23-030-01,IM-23-030-ITDS,44,1,2/25/2023,,,,
IM-23-030-04,IM-23-030-ZNNM,44,1,10/23/2023,,,,
IM-23-034-01,IM-23-034-OYYR,44,1,2/14/2023,,,,
IM-23-034-03,IM-23-034-PTGM,44,1,8/31/2023,,,,
IM-23-034-04,IM-23-034-QWZB,44,1,9/18/2023,,,,
IM-23-035-01,IM-23-035-DZMD,44,1,2/22/2023,,,,
IM-23-036-01,IM-23-036-GKAC,44,1,3/7/2023,,,,
IM-23-036-04,IM-23-036-NZQC,44,1,10/10/2023,,,,
IM-23-036-03,IM-23-036-OJMS,44,1,8/30/2023,,,,
IM-23-040-04,IM-23-040-KXIH,44,1,9/18/2023,,,,
IM-23-040-03,IM-23-040-YRZQ,44,1,9/18/2023,,,,
IM-23-041-01,IM-23-041-BJAM,44,1,2/28/2023,,,,
IM-23-041-02,IM-23-041-JTBG,44,1,4/23/2023,,,,
IM-23-041-04,IM-23-041-TTYN,44,1,10/17/2023,,,,
IM-23-041-03,IM-23-041-VNNX,44,1,10/17/2023,,,,
IM-23-042-02,IM-23-042-AOQT,44,1,3/14/2023,,,,
IM-23-042-04,IM-23-042-CPBP,44,1,11/6/2023,,,,
IM-23-042-01,IM-23-042-KUOC,44,1,3/3/2023,,,,
IM-23-042-03,IM-23-042-OBFU,44,1,11/6/2023,,,,
IM-23-044-02,IM-23-044-COVY,44,1,4/5/2023,,,,
IM-23-044-03,IM-23-044-GOQV,44,1,10/10/2023,,,,
IM-23-044-01,IM-23-044-VTUO,44,1,2/28/2023,,,,
IM-23-044-04,IM-23-044-WBYX,44,1,10/10/2023,,,,
IM-23-045-01,IM-23-045-CSJH,44,1,3/2/2023,,,,
IM-23-045-02,IM-23-045-LQRG,44,1,3/2/2023,,,,
IM-23-045-04,IM-23-045-QLJZ,44,1,10/19/2023,,,,
IM-23-045-03,IM-23-045-VGQM,44,1,10/10/2023,,,,
IM-23-046-04,IM-23-046-ARSR,44,1,11/9/2023,,,,
IM-23-046-02,IM-23-046-RGSY,44,1,3/16/2023,,,,
IM-23-046-03,IM-23-046-ULBW,44,1,9/29/2023,,,,
IM-23-046-01,IM-23-046-XHVD,44,1,3/2/2023,,,,
IM-23-047-04,IM-23-047-FXOS,44,1,9/19/2023,,,,
IM-23-047-03,IM-23-047-JVCJ,44,1,8/25/2023,,,,
IM-23-054-01,IM-23-054-KJNX,44,1,8/2/2023,,,,
IM-23-054-03,IM-23-054-TVZI,44,1,10/2/2023,,,,
IM-23-054-04,IM-23-054-YGMW,44,1,10/2/2023,,,,
IM-23-056-01,IM-23-056-RBSJ,44,1,9/2/2023,,,,
IM-23-056-03,IM-23-056-VMGC,44,1,10/23/2023,,,,
IM-23-060-03,IM-23-060-CJCC,44,1,8/29/2023,,,,
IM-23-060-04,IM-23-060-RRDP,44,1,9/5/2023,,,,
IM-23-060-01,IM-23-060-XRJM,44,1,4/5/2023,,,,
IM-23-063-03,IM-23-063-IDWU,44,1,11/10/2023,,,,
IM-23-063-02,IM-23-063-IVKN,44,1,3/6/2023,,,,
IM-23-063-04,IM-23-063-MGRQ,44,1,11/10/2023,,,,
IM-23-063-01,IM-23-063-OLXG,44,1,3/6/2023,,,,
IM-23-064-03,IM-23-064-NOND,44,1,9/11/2023,,,,
IM-23-064-04,IM-23-064-XTSD,44,1,10/23/2023,,,,
IM-23-064-01,IM-23-064-ZDCS,44,1,5/22/2023,,,,
IM-23-071-04,IM-23-071-QQWI,44,1,11/9/2023,,,,
IM-23-071-03,IM-23-071-TFIB,44,1,11/8/2023,,,,
IM-23-089-03,IM-23-089-CZVF,44,1,8/28/2023,,,,
IM-23-089-01,IM-23-089-LUHT,44,1,1/21/2023,,,,
IM-23-089-04,IM-23-089-OCOQ,44,1,10/16/2023,,,,
IM-23-089-02,IM-23-089-THBC,44,1,2/16/2023,,,,
IM-23-090-01,IM-23-090-FVIR,44,1,1/24/2023,,,,
IM-23-090-04,IM-23-090-FWUZ,44,1,8/29/2023,,,,
IM-23-090-02,IM-23-090-IIGM,44,1,2/21/2023,,,,
IM-23-090-03,IM-23-090-IJFX,44,1,8/29/2023,,,,
IM-23-093-01,IM-23-093-RLMB,44,1,1/18/2023,,,,
IM-23-093-02,IM-23-093-SCKC,44,2,1/30/2023,,,,
IM-23-096-02,IM-23-096-CALV,44,1,1/26/2023,,,,
IM-23-096-03,IM-23-096-KYYW,44,1,10/16/2023,,,,
IM-23-096-04,IM-23-096-OYJW,44,1,10/24/2023,,,,
IM-23-096-01,IM-23-096-TTIH,44,1,1/19/2023,,,,
IM-23-110-03,IM-23-110-DABD,44,1,8/28/2023,,,,
IM-23-110-04,IM-23-110-EPJB,44,1,8/28/2023,,,,
IM-23-110-01,IM-23-110-NSTT,44,1,1/27/2023,,,,
IM-23-112-03,IM-23-112-BFSA,44,1,9/18/2023,,,,
IM-23-112-04,IM-23-112-BRLA,44,1,9/18/2023,,,,
IM-23-115-01,IM-23-115-BBJM,44,1,3/3/2023,,,,
IM-23-115-04,IM-23-115-GBZN,44,1,9/11/2023,,,,
IM-23-115-03,IM-23-115-OLSY,44,1,9/4/2023,,,,
IM-23-115-02,IM-23-115-QPIG,44,1,2/22/2023,,,,
IM-23-120-01,IM-23-120-BFIW,44,1,6/14/2023,,,,
IM-23-120-02,IM-23-120-ZIXH,44,1,5/7/2024,,,,
IM-23-121-01,IM-23-121-PGIQ,44,1,6/15/2023,,,,
IM-23-121-02,IM-23-121-VHKH,44,1,11/8/2023,,,,
IM-23-122-01,IM-23-122-GUJH,44,1,12/14/2023,,,,
IM-23-123-02,IM-23-123-CPJG,44,1,2/22/2023,,,,
IM-23-123-01,IM-23-123-RSDJ,44,1,2/9/2024,,,,
IM-24-011-01,IM-24-011-OALR,44,1,5/3/2024,,,,
IM-24-011-02,IM-24-011-WIGW,44,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-HVKP,44,1,4/9/2024,,,,
IM-24-019-02,IM-24-019-JHSP,44,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-TQQU,44,1,4/9/2024,,,,
IM-24-030-01,IM-24-030-LFVF,44,1,5/2/2024,,,,
IM-24-030-02,IM-24-030-LZPF,44,1,5/7/2024,,,,
IM-24-034-01,IM-24-034-CZUR,44,1,4/8/2024,,,,
IM-24-034-02,IM-24-034-WPON,44,1,5/7/2024,,,,
IM-24-036-01,IM-24-036-IQNN,44,1,4/8/2024,,,,
IM-24-036-02,IM-24-036-QCPY,44,1,5/2/2024,,,,
IM-24-040-01,IM-24-040-BOKD,44,1,5/29/2024,,,,
IM-24-040-02,IM-24-040-LVAW,44,1,5/29/2024,,,,
IM-24-041-02,IM-24-041-GRFK,44,1,4/30/2024,,,,
IM-24-041-01,IM-24-041-LXHF,44,1,4/30/2024,,,,
IM-24-042-01,IM-24-042-JWRK,44,1,4/29/2024,,,,
IM-24-042-02,IM-24-042-SXVQ,44,1,4/29/2024,,,,
IM-24-044-01,IM-24-044-HBDB,44,1,5/6/2024,,,,
IM-24-045-01,IM-24-045-OUDK,44,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-PWVQ,44,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-DYXO,44,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-PXGD,44,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-FOZG,44,1,4/8/2024,,,,
IM-24-054-01,IM-24-054-JJOF,44,1,4/9/2024,,,,
IM-24-056-01,IM-24-056-FDAG,44,1,4/9/2024,,,,
IM-24-060-01,IM-24-060-FDAN,44,1,5/7/2024,,,,
IM-24-064-01,IM-24-064-HLLJ,44,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-GUHF,44,1,5/7/2024,,,,
IM-24-087-01,IM-24-087-HYAA,44,1,4/9/2024,,,,
IM-24-087-02,IM-24-087-IFXC,44,1,5/7/2024,,,,
IM-24-089-01,IM-24-089-DIIZ,44,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-NHDT,44,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-HWGQ,44,1,3/13/2024,,,,
IM-24-090-02,IM-24-090-RISY,44,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-CTDY,44,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-PFIX,44,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-FNZP,44,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-TUAJ,44,1,5/2/2024,,,,
IM-24-112-02,IM-24-112-CIQG,44,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-IARC,44,1,4/5/2024,,,,
IM-24-115-01,IM-24-115-GVLC,44,1,5/2/2024,,,,
IM-24-115-02,IM-24-115-RDRO,44,1,6/10/2024,,,,
IM-23-011-01,IM-23-011-AANA,45,1,2/10/2023,,,,
IM-23-011-02,IM-23-011-HUMM,45,1,2/25/2023,,,,
IM-23-011-04,IM-23-011-KMYL,45,1,10/25/2023,,,,
IM-23-011-03,IM-23-011-UDWT,45,1,10/25/2023,,,,
IM-23-015-01,IM-23-015-DBOF,45,1,1/24/2023,,,,
IM-23-015-02,IM-23-015-MLPZ,45,1,3/6/2023,,,,
IM-23-016-03,IM-23-016-BCWP,45,1,10/23/2023,,,,
IM-23-016-04,IM-23-016-NVOA,45,1,1/3/2024,,,,
IM-23-016-01,IM-23-016-YYHU,45,45,2/21/2023,,,,
IM-23-017-03,IM-23-017-BBKP,45,1,8/31/2023,,,,
IM-23-017-02,IM-23-017-BRWI,45,1,3/10/2023,,,,
IM-23-017-01,IM-23-017-FRBC,45,1,2/14/2023,,,,
IM-23-017-04,IM-23-017-PGMR,45,1,10/23/2023,,,,
IM-23-019-02,IM-23-019-IVBI,45,1,4/5/2023,,,,
IM-23-019-04,IM-23-019-NLMY,45,1,10/23/2023,,,,
IM-23-019-03,IM-23-019-RKNP,45,1,9/5/2023,,,,
IM-23-019-01,IM-23-019-YKDG,45,1,2/14/2023,,,,
IM-23-030-01,IM-23-030-CPIL,45,1,2/25/2023,,,,
IM-23-030-04,IM-23-030-KMRF,45,1,10/23/2023,,,,
IM-23-030-03,IM-23-030-ZFCY,45,1,9/19/2023,,,,
IM-23-034-01,IM-23-034-FJKU,45,1,2/14/2023,,,,
IM-23-034-04,IM-23-034-QNIV,45,1,9/18/2023,,,,
IM-23-034-03,IM-23-034-RGLL,45,1,8/31/2023,,,,
IM-23-035-01,IM-23-035-DSIC,45,1,2/22/2023,,,,
IM-23-036-01,IM-23-036-ABQI,45,1,3/7/2023,,,,
IM-23-036-03,IM-23-036-BVTF,45,1,8/30/2023,,,,
IM-23-036-04,IM-23-036-GJXA,45,1,10/10/2023,,,,
IM-23-040-04,IM-23-040-UKNW,45,1,9/18/2023,,,,
IM-23-040-03,IM-23-040-UOWI,45,1,9/18/2023,,,,
IM-23-041-04,IM-23-041-AHFX,45,1,10/17/2023,,,,
IM-23-041-02,IM-23-041-AIWN,45,1,4/23/2023,,,,
IM-23-041-01,IM-23-041-NVRH,45,1,2/28/2023,,,,
IM-23-041-03,IM-23-041-XSCS,45,1,10/17/2023,,,,
IM-23-042-02,IM-23-042-LMCK,45,1,3/14/2023,,,,
IM-23-042-03,IM-23-042-SAIT,45,1,11/6/2023,,,,
IM-23-042-01,IM-23-042-WOBM,45,1,3/3/2023,,,,
IM-23-042-04,IM-23-042-YTLV,45,1,11/6/2023,,,,
IM-23-044-03,IM-23-044-QYCA,45,1,10/10/2023,,,,
IM-23-044-02,IM-23-044-TAZF,45,1,4/5/2023,,,,
IM-23-044-01,IM-23-044-WKGO,45,1,2/28/2023,,,,
IM-23-044-04,IM-23-044-YWXG,45,1,10/10/2023,,,,
IM-23-045-01,IM-23-045-FDJP,45,1,3/2/2023,,,,
IM-23-045-04,IM-23-045-INZK,45,1,10/19/2023,,,,
IM-23-045-02,IM-23-045-LUKZ,45,1,3/2/2023,,,,
IM-23-045-03,IM-23-045-RLSG,45,1,10/10/2023,,,,
IM-23-046-04,IM-23-046-GKYL,45,1,11/9/2023,,,,
IM-23-046-02,IM-23-046-QRRO,45,1,3/16/2023,,,,
IM-23-046-01,IM-23-046-WCGL,45,1,3/2/2023,,,,
IM-23-046-03,IM-23-046-WXOJ,45,1,9/29/2023,,,,
IM-23-047-03,IM-23-047-SAJQ,45,1,8/25/2023,,,,
IM-23-047-04,IM-23-047-TDPT,45,1,9/19/2023,,,,
IM-23-054-01,IM-23-054-LPAF,45,1,2/23/2023,,,,
IM-23-054-03,IM-23-054-XPMC,45,1,10/2/2023,,,,
IM-23-054-04,IM-23-054-ZJWU,45,1,10/2/2023,,,,
IM-23-056-01,IM-23-056-RPLH,45,1,9/2/2023,,,,
IM-23-056-03,IM-23-056-TJSI,45,1,10/23/2023,,,,
IM-23-060-04,IM-23-060-LQFJ,45,1,9/5/2023,,,,
IM-23-060-01,IM-23-060-QOML,45,1,4/5/2023,,,,
IM-23-060-03,IM-23-060-RRLW,45,1,8/29/2023,,,,
IM-23-063-03,IM-23-063-FYCL,45,1,11/10/2023,,,,
IM-23-063-04,IM-23-063-MGJZ,45,1,11/10/2023,,,,
IM-23-063-01,IM-23-063-RTOD,45,1,3/6/2023,,,,
IM-23-063-02,IM-23-063-VSYR,45,1,3/6/2023,,,,
IM-23-064-04,IM-23-064-FIVP,45,1,10/23/2023,,,,
IM-23-064-03,IM-23-064-QYLF,45,1,9/11/2023,,,,
IM-23-064-01,IM-23-064-YRJN,45,1,5/22/2023,,,,
IM-23-071-04,IM-23-071-RABT,45,1,11/9/2023,,,,
IM-23-071-03,IM-23-071-TVSB,45,1,11/8/2023,,,,
IM-23-089-01,IM-23-089-JIMN,45,1,1/21/2023,,,,
IM-23-089-04,IM-23-089-LAZM,45,1,10/16/2023,,,,
IM-23-089-02,IM-23-089-LQQG,45,1,2/16/2023,,,,
IM-23-089-03,IM-23-089-SYSJ,45,1,8/28/2023,,,,
IM-23-090-03,IM-23-090-COGR,45,1,8/29/2023,,,,
IM-23-090-02,IM-23-090-FRYT,45,1,2/21/2023,,,,
IM-23-090-04,IM-23-090-MYIA,45,1,8/29/2023,,,,
IM-23-090-01,IM-23-090-TJZH,45,1,1/24/2023,,,,
IM-23-093-01,IM-23-093-HWUJ,45,1,1/18/2023,,,,
IM-23-093-02,IM-23-093-XSBG,45,2,1/30/2023,,,,
IM-23-096-03,IM-23-096-KIHZ,45,1,10/16/2023,,,,
IM-23-096-04,IM-23-096-MBFF,45,1,10/24/2023,,,,
IM-23-096-02,IM-23-096-VHAT,45,1,1/26/2023,,,,
IM-23-096-01,IM-23-096-YOFJ,45,1,1/19/2023,,,,
IM-23-110-04,IM-23-110-FHGZ,45,1,8/28/2023,,,,
IM-23-110-01,IM-23-110-KVMT,45,1,1/27/2023,,,,
IM-23-110-03,IM-23-110-OJGQ,45,1,8/28/2023,,,,
IM-23-112-04,IM-23-112-ISHQ,45,1,9/18/2023,,,,
IM-23-112-03,IM-23-112-LYSD,45,1,9/18/2023,,,,
IM-23-115-02,IM-23-115-IIAM,45,1,2/22/2023,,,,
IM-23-115-04,IM-23-115-JRVU,45,1,9/11/2023,,,,
IM-23-115-03,IM-23-115-LAJY,45,1,9/4/2023,,,,
IM-23-115-01,IM-23-115-PHID,45,1,3/3/2023,,,,
IM-23-120-01,IM-23-120-SMDP,45,1,6/14/2023,,,,
IM-23-121-02,IM-23-121-DZUX,45,1,11/8/2023,,,,
IM-23-121-01,IM-23-121-QBJH,45,1,6/15/2023,,,,
IM-23-122-01,IM-23-122-JVIK,45,1,12/14/2023,,,,
IM-23-123-01,IM-23-123-RHYY,45,1,9/2/2023,,,,
IM-23-123-02,IM-23-123-UKNW,45,1,2/22/2023,,,,
IM-24-011-01,IM-24-011-PBZC,45,1,5/3/2024,,,,
IM-24-011-02,IM-24-011-YABX,45,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-HVYL,45,1,4/9/2024,,,,
IM-24-019-02,IM-24-019-JJOD,45,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-TFQD,45,1,4/9/2024,,,,
IM-24-030-01,IM-24-030-KXBY,45,1,5/2/2024,,,,
IM-24-030-02,IM-24-030-MVFQ,45,1,5/7/2024,,,,
IM-24-034-01,IM-24-034-CQPA,45,1,4/8/2024,,,,
IM-24-034-02,IM-24-034-XVRG,45,1,5/7/2024,,,,
IM-24-036-01,IM-24-036-IHRZ,45,1,4/8/2024,,,,
IM-24-036-02,IM-24-036-RHUG,45,1,5/2/2024,,,,
IM-24-040-01,IM-24-040-CFGK,45,1,5/29/2024,,,,
IM-24-040-02,IM-24-040-MMYT,45,1,5/29/2024,,,,
IM-24-041-02,IM-24-041-GDIV,45,1,4/30/2024,,,,
IM-24-041-01,IM-24-041-MITF,45,1,4/30/2024,,,,
IM-24-042-01,IM-24-042-LXAX,45,1,4/29/2024,,,,
IM-24-042-02,IM-24-042-RKAV,45,1,4/29/2024,,,,
IM-24-044-01,IM-24-044-HBRJ,45,1,5/6/2024,,,,
IM-24-045-01,IM-24-045-PIOX,45,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-QADO,45,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-DGNO,45,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-ROZR,45,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-FQRX,45,1,4/8/2024,,,,
IM-24-054-01,IM-24-054-JLCW,45,1,4/9/2024,,,,
IM-24-056-01,IM-24-056-DZBQ,45,1,4/9/2024,,,,
IM-24-060-01,IM-24-060-DXKI,45,1,5/7/2024,,,,
IM-24-064-01,IM-24-064-GYVU,45,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-GNKO,45,1,5/7/2024,,,,
IM-24-087-01,IM-24-087-HHXH,45,1,4/9/2024,,,,
IM-24-087-02,IM-24-087-MQJX,45,1,5/7/2024,,,,
IM-24-089-01,IM-24-089-CPBA,45,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-NPNI,45,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-IGGW,45,1,3/13/2024,,,,
IM-24-090-02,IM-24-090-RLMR,45,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-FXJB,45,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-OQZK,45,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-GSIX,45,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-UASY,45,1,5/2/2024,,,,
IM-24-112-02,IM-24-112-CMJJ,45,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-IYHY,45,1,4/5/2024,,,,
IM-24-115-01,IM-24-115-GDOP,45,1,5/2/2024,,,,
IM-24-115-02,IM-24-115-ROQS,45,1,6/10/2024,,,,
IM-23-011-03,IM-23-011-CGBK,46,1,10/25/2023,,,,
IM-23-011-02,IM-23-011-FJRJ,46,1,2/25/2023,,,,
IM-23-011-04,IM-23-011-MZXY,46,1,10/25/2023,,,,
IM-23-011-01,IM-23-011-TJNT,46,1,2/10/2023,,,,
IM-23-015-02,IM-23-015-MQQB,46,1,3/6/2023,,,,
